event_id,event_date,label_start_date,label_end_date,label_horizon_trading_days,prediction_date,primary_category,q0_overall_intensity,q1_geo_macro_score,q2_disaster_disruption_score,q3_technology_adoption_score,q4_regulation_policy_score,raw_q0_overall_intensity,raw_q1_geo_macro_score,raw_q2_disaster_disruption_score,raw_q3_technology_adoption_score,raw_q4_regulation_policy_score,daily_event_count,daily_q0_sum,daily_q0_max,daily_q0_top2_gap,daily_relative_q0,event_attention_factor,pre_event_trend_magnitude,trend_dampening_factor,usd_return,gold_return,sp500_return,btc_return,usd_next_return,gold_next_return,sp500_next_return,btc_next_return,usd_excess_sp500_return,gold_excess_sp500_return,sp500_excess_sp500_return,btc_excess_sp500_return,usd_magnitude_bucket,gold_magnitude_bucket,sp500_magnitude_bucket,btc_magnitude_bucket,usd_up,gold_up,sp500_up,btc_up,target_bitstring_usd_gold_sp500_btc,split
EVT_0111,2025-07-15,2025-07-16,2025-07-22,5,2025-07-22,q3_technology_adoption,0.5959475934314835,0.0,0.0,0.5809399773499434,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,2,1.2777499999999997,0.6622499999999999,0.04674999999999996,0.9294073235183088,0.968233295583239,0.030235050540700747,1.0,-0.012472148881340295,0.03285479630593824,0.01054818795641288,0.018834093508133698,-0.0023322181152704,0.0068172114958866,0.0031936574173276,0.0081621945039229,-0.023020336837753175,0.02230660834952536,0.0,0.008285905551720818,small_down,large_up,small_up,large_up,0,1,1,1,0111,train
EVT_0059,2025-07-16,2025-07-17,2025-07-23,5,2025-07-23,q2_disaster_disruption,0.44371279142381354,0.0,-0.42974604496253127,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,2,1.266875,0.750625,0.234375,0.6877601998334721,0.8594920899250625,0.025171813195963004,1.0,-0.011993091904622055,0.012408679390380817,0.015200274273783121,0.00013856604148987373,0.0034556760788122,-0.0036987031599552,0.0053737674089093,0.004643278306736,-0.027193366178405176,-0.002791594883402304,0.0,-0.015061708232293247,small_down,small_up,large_up,flat,0,1,1,1,0111,train
EVT_0159,2025-07-16,2025-07-17,2025-07-23,5,2025-07-23,q4_regulation_policy,0.750625,0.0,0.0,0.0,0.55,0.750625,0.0,0.0,0.0,0.55,2,1.266875,0.750625,0.234375,1.0,1.0,0.025171813195963004,1.0,-0.011993091904622055,0.012408679390380817,0.015200274273783121,0.00013856604148987373,0.0034556760788122,-0.0036987031599552,0.0053737674089093,0.004643278306736,-0.027193366178405176,-0.002791594883402304,0.0,-0.015061708232293247,small_down,small_up,large_up,flat,0,1,1,1,0111,train
EVT_0112,2025-07-23,2025-07-24,2025-07-30,5,2025-07-30,q3_technology_adoption,0.5774571829011913,0.0,0.0,0.5629152067274001,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,2,1.329,0.7135,0.09800000000000009,0.8626489138051856,0.9381920112123336,0.018638993670565037,1.0,0.028083565298270274,-0.028962035885743087,0.0006274260833565304,-0.007778819766410927,0.0017487724570142,-0.006805956510299,0.0006982236416543,-0.0032584822936673,0.027456139214913744,-0.029589461969099617,0.0,-0.008406245849767457,large_up,large_down,flat,small_down,1,0,1,0,1010,train
EVT_0160,2025-07-23,2025-07-24,2025-07-30,5,2025-07-30,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,2,1.329,0.7135,0.09800000000000009,1.0,1.0,0.018638993670565037,1.0,0.028083565298270274,-0.028962035885743087,0.0006274260833565304,-0.007778819766410927,0.0017487724570142,-0.006805956510299,0.0006982236416543,-0.0032584822936673,0.027456139214913744,-0.029589461969099617,0.0,-0.008406245849767457,large_up,large_down,flat,small_down,1,0,1,0,1010,train
EVT_0060,2025-07-24,2025-07-25,2025-07-31,5,2025-07-31,q2_disaster_disruption,0.51625,0.0,-0.5,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,1,0.51625,0.51625,0.51625,1.0,1.0,0.010064961371588386,1.0,0.02721299651490705,-0.023079219468443823,-0.0037653060997419052,-0.022048162298932028,0.0027726872055489,-0.0109759715218036,0.0039743277792958,-0.0061850938387063,0.030978302614648956,-0.019313913368701918,0.0,-0.018282856199190123,large_up,large_down,small_down,large_down,1,0,0,0,1000,train
EVT_0002,2025-07-30,2025-07-31,2025-08-06,5,2025-08-06,q1_geo_macro,0.5531709632948476,0.41496467344477,0.0,0.0,0.0,0.599875,0.45,0.0,0.0,0.0,4,2.487875,0.725375,0.09112500000000001,0.8269860417025677,0.9221437187661555,0.019160543287153522,1.0,-0.01761058728472953,0.025547651533597948,-0.002803728492323021,-0.02378986038819275,0.0009005036591167,-0.0007889124393861,-0.003694819341153,-0.0175928327549105,-0.014806858792406508,0.02835138002592097,0.0,-0.02098613189586973,large_down,large_up,small_down,large_down,0,1,0,0,0100,train
EVT_0045,2025-07-30,2025-07-31,2025-08-06,5,2025-08-06,q1_geo_macro,0.5983951469067724,0.4717344476994658,0.0,0.0,0.0,0.63425,0.5,0.0,0.0,0.0,4,2.487875,0.725375,0.09112500000000001,0.8743753231087369,0.9434688953989316,0.019160543287153522,1.0,-0.01761058728472953,0.025547651533597948,-0.002803728492323021,-0.02378986038819275,0.0009005036591167,-0.0007889124393861,-0.003694819341153,-0.0175928327549105,-0.014806858792406508,0.02835138002592097,0.0,-0.02098613189586973,large_down,large_up,small_down,large_down,0,1,0,0,0100,train
EVT_0113,2025-07-30,2025-07-31,2025-08-06,5,2025-08-06,q3_technology_adoption,0.46380089178011386,0.0,0.0,0.39500430811649156,0.0,0.528375,0.0,0.0,0.45,0.0,4,2.487875,0.725375,0.09112500000000001,0.7284163363777357,0.8777873513699812,0.019160543287153522,1.0,-0.01761058728472953,0.025547651533597948,-0.002803728492323021,-0.02378986038819275,0.0009005036591167,-0.0007889124393861,-0.003694819341153,-0.0175928327549105,-0.014806858792406508,0.02835138002592097,0.0,-0.02098613189586973,large_down,large_up,small_down,large_down,0,1,0,0,0100,train
EVT_0161,2025-07-30,2025-07-31,2025-08-06,5,2025-08-06,q4_regulation_policy,0.725375,0.0,0.0,0.0,-0.65,0.725375,0.0,0.0,0.0,-0.65,4,2.487875,0.725375,0.09112500000000001,1.0,1.0,0.019160543287153522,1.0,-0.01761058728472953,0.025547651533597948,-0.002803728492323021,-0.02378986038819275,0.0009005036591167,-0.0007889124393861,-0.003694819341153,-0.0175928327549105,-0.014806858792406508,0.02835138002592097,0.0,-0.02098613189586973,large_down,large_up,small_down,large_down,0,1,0,0,0100,train
EVT_0035,2025-07-31,2025-08-01,2025-08-07,5,2025-08-07,q1_geo_macro,0.56445,-0.42,0.0,0.0,0.0,0.56445,-0.42,0.0,0.0,0.0,1,0.56445,0.56445,0.56445,1.0,1.0,0.016366920492765096,1.0,-0.01629508420783199,0.03252158971341523,9.620220054262774e-05,0.01502006134824474,-0.0133959447590032,0.0165492532515696,-0.0159921331401484,-0.0210621547474024,-0.016391286408374617,0.032425387512872605,0.0,0.014923859147702112,large_down,large_up,flat,large_up,0,1,1,1,0111,train
EVT_0023,2025-08-01,2025-08-04,2025-08-08,5,2025-08-08,q1_geo_macro,0.599875,0.45,0.0,0.0,0.0,0.599875,0.45,0.0,0.0,0.0,2,1.165625,0.599875,0.03412500000000007,1.0,1.0,0.019012173439377923,1.0,-0.005167718346478667,0.02730237112569811,0.024277042739179855,0.029726774358942665,0.0009119093693816,0.0079756105867638,0.014737100330916,0.0154588382148437,-0.029444761085658522,0.0030253283865182556,0.0,0.00544973161976281,small_down,large_up,large_up,large_up,0,1,1,1,0111,train
EVT_0061,2025-08-01,2025-08-04,2025-08-08,5,2025-08-08,q2_disaster_disruption,0.5512673187122317,0.0,-0.6820806418003751,0.0,0.0,0.56575,0.0,-0.7,0.0,0.0,2,1.165625,0.599875,0.03412500000000007,0.9431131485726192,0.9744009168576787,0.019012173439377923,1.0,-0.005167718346478667,0.02730237112569811,0.024277042739179855,0.029726774358942665,0.0009119093693816,0.0079756105867638,0.014737100330916,0.0154588382148437,-0.029444761085658522,0.0030253283865182556,0.0,0.00544973161976281,small_down,large_up,large_up,large_up,0,1,1,1,0111,train
EVT_0114,2025-08-06,2025-08-07,2025-08-13,5,2025-08-13,q3_technology_adoption,0.5656398875936719,0.0,0.0,0.5513955037468776,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,2,1.3661249999999998,0.750625,0.13512500000000005,0.8199833472106577,0.918992506244796,0.0154835682452204,1.0,-0.003463067490612204,-0.0063017895941198665,0.01915191005428918,0.07229598445595853,0.0022407946630604,0.0060059316059541,-0.0007974800154801,0.0214634561802344,-0.022614977544901382,-0.025453699648409045,0.0,0.05314407440166935,small_down,small_down,large_up,large_up,0,0,1,1,0011,train
EVT_0162,2025-08-06,2025-08-07,2025-08-13,5,2025-08-13,q4_regulation_policy,0.750625,0.0,0.0,0.0,0.55,0.750625,0.0,0.0,0.0,0.55,2,1.3661249999999998,0.750625,0.13512500000000005,1.0,1.0,0.0154835682452204,1.0,-0.003463067490612204,-0.0063017895941198665,0.01915191005428918,0.07229598445595853,0.0022407946630604,0.0060059316059541,-0.0007974800154801,0.0214634561802344,-0.022614977544901382,-0.025453699648409045,0.0,0.05314407440166935,small_down,small_down,large_up,large_up,0,0,1,1,0011,train
EVT_0062,2025-08-07,2025-08-08,2025-08-14,5,2025-08-14,q2_disaster_disruption,0.44875,0.0,-0.5,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,1,0.44875,0.44875,0.44875,1.0,1.0,0.0172737280544778,1.0,-0.0015244057271628364,-0.019145397971183642,0.02027445411080442,0.007342148592619058,-0.0022357847285729,0.0114107720703933,0.0077997153489748,-0.0068782400705657,-0.021798859837967255,-0.03941985208198806,0.0,-0.01293230551818536,flat,large_down,large_up,small_up,0,0,1,1,0011,train
EVT_0011,2025-08-12,2025-08-13,2025-08-19,5,2025-08-19,q1_geo_macro,0.6622499999999999,-0.5,0.0,0.0,0.0,0.6622499999999999,-0.5,0.0,0.0,0.0,1,0.6622499999999999,0.6622499999999999,0.6622499999999999,1.0,1.0,0.011807404866318276,1.0,0.0017329069479052883,-0.010600495994268044,-0.005335235827574336,-0.06109302663635929,-0.0026503785960716,0.0029263486858075,0.0032300788824048,0.0263882795960923,0.0070681427754796244,-0.005265260166693708,0.0,-0.05575779080878496,flat,small_down,small_down,large_down,1,0,0,0,1000,train
EVT_0115,2025-08-13,2025-08-14,2025-08-20,5,2025-08-20,q3_technology_adoption,0.5774571829011913,0.0,0.0,0.5629152067274001,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,2,1.329,0.7135,0.09800000000000009,0.8626489138051856,0.9381920112123336,0.022849366665743276,1.0,0.0038839421201546376,-0.004555348512982338,-0.010948645514844757,-0.07352863306654889,0.0041905527131607,-0.0069967547984751,0.0003030908012924,-0.0404112226723519,0.014832587634999395,0.006393297001862419,0.0,-0.06257998755170413,small_up,small_down,small_down,large_down,1,0,0,0,1000,train
EVT_0163,2025-08-13,2025-08-14,2025-08-20,5,2025-08-20,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,2,1.329,0.7135,0.09800000000000009,1.0,1.0,0.022849366665743276,1.0,0.0038839421201546376,-0.004555348512982338,-0.010948645514844757,-0.07352863306654889,0.0041905527131607,-0.0069967547984751,0.0003030908012924,-0.0404112226723519,0.014832587634999395,0.006393297001862419,0.0,-0.06257998755170413,small_up,small_down,small_down,large_down,1,0,0,0,1000,train
EVT_0063,2025-08-14,2025-08-15,2025-08-21,5,2025-08-21,q2_disaster_disruption,0.44875,0.0,-0.5,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,1,0.44875,0.44875,0.44875,1.0,1.0,0.024763728784759825,1.0,0.0037659312629214625,0.0005096999270697289,-0.01520746823757091,-0.05019067294009916,-0.0040712623499125,0.0002398803189727,-0.0028971350972291,-0.0081212401879706,0.01897339950049237,0.015717168164640638,0.0,-0.03498320470252825,small_up,flat,large_down,large_down,1,1,0,0,1100,train
EVT_0116,2025-08-20,2025-08-21,2025-08-27,5,2025-08-27,q3_technology_adoption,0.5583903715943898,0.0,0.0,0.5443285507012735,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,2,1.3908749999999999,0.775375,0.1598750000000001,0.7938094470417538,0.9072142511687893,0.019756889850367124,1.0,0.00010183400637520101,0.018304778698353896,0.01338697079380613,-0.02671351191929372,0.004072505812539,-0.001944128788017,-0.0040041815293089,-0.0162390297451311,-0.013285136787430929,0.004917807904547766,0.0,-0.04010048271309985,flat,large_up,small_up,large_down,1,1,1,0,1110,train
EVT_0164,2025-08-20,2025-08-21,2025-08-27,5,2025-08-27,q4_regulation_policy,0.775375,0.0,0.0,0.0,-0.65,0.775375,0.0,0.0,0.0,-0.65,2,1.3908749999999999,0.775375,0.1598750000000001,1.0,1.0,0.019756889850367124,1.0,0.00010183400637520101,0.018304778698353896,0.01338697079380613,-0.02671351191929372,0.004072505812539,-0.001944128788017,-0.0040041815293089,-0.0162390297451311,-0.013285136787430929,0.004917807904547766,0.0,-0.04010048271309985,flat,large_up,small_up,large_down,1,1,1,0,1110,train
EVT_0064,2025-08-21,2025-08-22,2025-08-28,5,2025-08-28,q2_disaster_disruption,0.51625,0.0,-0.5,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,1,0.51625,0.51625,0.51625,1.0,1.0,0.02357435282321125,1.0,-0.008213396526358774,0.028439614391106094,0.020672908732627615,0.001118791330093627,-0.0091259531617696,0.0112379756952436,0.0151864448768934,0.0396290079888053,-0.02888630525898639,0.007766705658478479,0.0,-0.019554117402533988,small_down,large_up,large_up,flat,0,1,1,1,0111,train
EVT_0117,2025-08-27,2025-08-28,2025-09-04,5,2025-09-04,q3_technology_adoption,0.5469007859100434,0.0,0.0,0.4058632919555054,0.0,0.6063749999999999,0.0,0.0,0.45,0.0,2,1.3817499999999998,0.775375,0.16900000000000015,0.7820409479284215,0.9019184265677898,0.009457933601966673,1.0,0.0012215729724804891,0.047347690344850424,0.0031906958516436656,-0.004481673206698011,-0.0042757384097167,0.0079891765234336,0.0031567194195349,0.0118928039794263,-0.0019691228791631765,0.04415699449320676,0.0,-0.007672369058341677,flat,large_up,small_up,small_down,1,1,1,0,1110,train
EVT_0165,2025-08-27,2025-08-28,2025-09-04,5,2025-09-04,q4_regulation_policy,0.775375,0.0,0.0,0.0,-0.65,0.775375,0.0,0.0,0.0,-0.65,2,1.3817499999999998,0.775375,0.16900000000000015,1.0,1.0,0.009457933601966673,1.0,0.0012215729724804891,0.047347690344850424,0.0031906958516436656,-0.004481673206698011,-0.0042757384097167,0.0079891765234336,0.0031567194195349,0.0118928039794263,-0.0019691228791631765,0.04415699449320676,0.0,-0.007672369058341677,flat,large_up,small_up,small_down,1,1,1,0,1110,train
EVT_0046,2025-08-28,2025-08-29,2025-09-05,5,2025-09-05,q1_geo_macro,0.6251249999999999,-0.35,0.0,0.0,0.0,0.6251249999999999,-0.35,0.0,0.0,0.0,1,0.6251249999999999,0.6251249999999999,0.6251249999999999,1.0,1.0,0.014040222273048051,1.0,-0.0004089655099250855,0.05285852898268173,-0.0031313906650355383,-0.016827256644662447,-0.0004089655099253,0.0122093075784115,-0.0063981842935716,-0.0367317599553232,0.002722425155110453,0.05598991964771727,0.0,-0.013695865979626909,flat,large_up,small_down,large_down,0,1,0,0,0100,train
EVT_0036,2025-08-29,2025-09-02,2025-09-08,5,2025-09-08,q1_geo_macro,0.5545500000000001,0.38,0.0,0.0,0.0,0.5545500000000001,0.38,0.0,0.0,0.0,2,1.0708000000000002,0.5545500000000001,0.03830000000000011,1.0,1.0,0.015186054476295473,1.0,-0.0032729846150292286,0.047327100439090275,0.005400732785452389,0.03376593970837383,0.0064437445478544,0.021792311436207,-0.0069222799368615,0.025733128758534,-0.008673717400481618,0.041926367653637886,0.0,0.028365206922921438,small_down,large_up,small_up,large_up,0,1,1,1,0111,train
EVT_0065,2025-08-29,2025-09-02,2025-09-08,5,2025-09-08,q2_disaster_disruption,0.5002053354070868,0.0,-0.48446037327562885,0.0,0.0,0.51625,0.0,-0.5,0.0,0.0,2,1.0708000000000002,0.5545500000000001,0.03830000000000011,0.9309349923361282,0.9689207465512577,0.015186054476295473,1.0,-0.0032729846150292286,0.047327100439090275,0.005400732785452389,0.03376593970837383,0.0064437445478544,0.021792311436207,-0.0069222799368615,0.025733128758534,-0.008673717400481618,0.041926367653637886,0.0,0.028365206922921438,small_down,large_up,small_up,large_up,0,1,1,1,0111,train
EVT_0066,2025-09-03,2025-09-04,2025-09-10,5,2025-09-10,q2_disaster_disruption,0.5130305842676944,0.0,-0.6347704975473021,0.0,0.0,0.56575,0.0,-0.7,0.0,0.0,3,1.89475,0.7135,0.09800000000000009,0.7929222144358794,0.9068149964961458,0.016488025011273274,1.0,-0.003668235302531908,0.014026535447307031,0.012992695158486667,0.01997927215633588,0.0021397909698255,-0.0076254877869554,0.0083464864096993,-0.0089471951854229,-0.016660930461018575,0.0010338402888203646,0.0,0.006986576997849214,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0118,2025-09-03,2025-09-04,2025-09-10,5,2025-09-10,q3_technology_adoption,0.5774571829011913,0.0,0.0,0.5629152067274001,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,3,1.89475,0.7135,0.09800000000000009,0.8626489138051856,0.9381920112123336,0.016488025011273274,1.0,-0.003668235302531908,0.014026535447307031,0.012992695158486667,0.01997927215633588,0.0021397909698255,-0.0076254877869554,0.0083464864096993,-0.0089471951854229,-0.016660930461018575,0.0010338402888203646,0.0,0.006986576997849214,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0166,2025-09-03,2025-09-04,2025-09-10,5,2025-09-10,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,3,1.89475,0.7135,0.09800000000000009,1.0,1.0,0.016488025011273274,1.0,-0.003668235302531908,0.014026535447307031,0.012992695158486667,0.01997927215633588,0.0021397909698255,-0.0076254877869554,0.0083464864096993,-0.0089471951854229,-0.016660930461018575,0.0010338402888203646,0.0,0.006986576997849214,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0024,2025-09-05,2025-09-08,2025-09-12,5,2025-09-12,q1_geo_macro,0.599875,-0.45,0.0,0.0,0.0,0.599875,-0.45,0.0,0.0,0.0,1,0.599875,0.599875,0.599875,1.0,1.0,0.01364949161553645,1.0,-0.002250113520119279,0.010018806504227262,0.015858989286816172,0.04925933357743806,-0.0032729846150292,0.0068914388411576,0.0021059789159529,0.0128371683317887,-0.01810910280693545,-0.00584018278258891,0.0,0.033400344290621886,small_down,small_up,large_up,large_up,0,1,1,1,0111,train
EVT_0067,2025-09-10,2025-09-11,2025-09-17,5,2025-09-17,q2_disaster_disruption,0.3738194420112123,0.0,-0.4165119131044149,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,3,1.740625,0.7135,0.13512500000000005,0.6289418360196215,0.8330238262088298,0.012673847475196925,1.0,-0.009306566210629641,0.010484122886166292,0.010457691346845044,0.02205379765623694,-0.0024544678540162,-0.0018388942619718,0.0084858903879598,0.0136209450438582,-0.019764257557474685,2.6431539321247755e-05,0.0,0.011596106309391896,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0119,2025-09-10,2025-09-11,2025-09-17,5,2025-09-17,q3_technology_adoption,0.5290844396023126,0.0,0.0,0.4116498773651016,0.0,0.578375,0.0,0.0,0.45,0.0,3,1.740625,0.7135,0.13512500000000005,0.8106166783461808,0.9147775052557814,0.012673847475196925,1.0,-0.009306566210629641,0.010484122886166292,0.010457691346845044,0.02205379765623694,-0.0024544678540162,-0.0018388942619718,0.0084858903879598,0.0136209450438582,-0.019764257557474685,2.6431539321247755e-05,0.0,0.011596106309391896,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0167,2025-09-10,2025-09-11,2025-09-17,5,2025-09-17,q4_regulation_policy,0.7135,0.0,0.0,0.0,0.4,0.7135,0.0,0.0,0.0,0.4,3,1.740625,0.7135,0.13512500000000005,1.0,1.0,0.012673847475196925,1.0,-0.009306566210629641,0.010484122886166292,0.010457691346845044,0.02205379765623694,-0.0024544678540162,-0.0018388942619718,0.0084858903879598,0.0136209450438582,-0.019764257557474685,2.6431539321247755e-05,0.0,0.011596106309391896,small_down,small_up,small_up,large_up,0,1,1,1,0111,train
EVT_0012,2025-09-11,2025-09-12,2025-09-18,5,2025-09-18,q1_geo_macro,0.6622499999999999,-0.5,0.0,0.0,0.0,0.6622499999999999,-0.5,0.0,0.0,0.0,1,0.6622499999999999,0.6622499999999999,0.6622499999999999,1.0,1.0,0.012705599749435359,1.0,-0.001947943814054054,0.001869737691637674,0.006753692182698501,0.014108724640200743,0.0001025439423476,0.0034369931358144,-0.0004827613146674,0.0051428596550617,-0.008701635996752555,-0.004883954491060827,0.0,0.007355032457502242,flat,flat,small_up,small_up,0,1,1,1,0111,train
EVT_0003,2025-09-17,2025-09-18,2025-09-24,5,2025-09-24,q1_geo_macro,0.6187582500430813,-0.6193537825262796,0.0,0.0,0.0,0.649375,-0.65,0.0,0.0,0.0,4,2.439,0.725375,0.07599999999999996,0.8952266069274514,0.9528519731173531,0.021439301854523737,1.0,0.010323113158322794,0.013661808941562548,0.0056997154137110595,-0.02695900427482778,0.0049550502108972,-0.0103482256371789,0.0047891191851283,0.0057414259447414,0.004623397744611735,0.007962093527851488,0.0,-0.03265871968853884,small_up,small_up,small_up,large_down,1,1,1,0,1110,train
EVT_0068,2025-09-17,2025-09-18,2025-09-24,5,2025-09-24,q2_disaster_disruption,0.3717402313458556,0.0,-0.41419524383939343,0.0,0.0,0.44875,0.0,-0.5,0.0,0.0,4,2.439,0.725375,0.07599999999999996,0.6186455281750818,0.8283904876787869,0.021439301854523737,1.0,0.010323113158322794,0.013661808941562548,0.0056997154137110595,-0.02695900427482778,0.0049550502108972,-0.0103482256371789,0.0047891191851283,0.0057414259447414,0.004623397744611735,0.007962093527851488,0.0,-0.03265871968853884,small_up,small_up,small_up,large_down,1,1,1,0,1110,train
EVT_0120,2025-09-17,2025-09-18,2025-09-24,5,2025-09-24,q3_technology_adoption,0.5735456617266931,0.0,0.0,0.5591021885231777,0.0,0.6154999999999999,0.0,0.0,0.6,0.0,4,2.439,0.725375,0.07599999999999996,0.8485266241599172,0.9318369808719629,0.021439301854523737,1.0,0.010323113158322794,0.013661808941562548,0.0056997154137110595,-0.02695900427482778,0.0049550502108972,-0.0103482256371789,0.0047891191851283,0.0057414259447414,0.004623397744611735,0.007962093527851488,0.0,-0.03265871968853884,small_up,small_up,small_up,large_down,1,1,1,0,1110,train
EVT_0168,2025-09-17,2025-09-18,2025-09-24,5,2025-09-24,q4_regulation_policy,0.725375,0.0,0.0,0.0,-0.65,0.725375,0.0,0.0,0.0,-0.65,4,2.439,0.725375,0.07599999999999996,1.0,1.0,0.021439301854523737,1.0,0.010323113158322794,0.013661808941562548,0.0056997154137110595,-0.02695900427482778,0.0049550502108972,-0.0103482256371789,0.0047891191851283,0.0057414259447414,0.004623397744611735,0.007962093527851488,0.0,-0.03265871968853884,small_up,small_up,small_up,large_down,1,1,1,0,1110,train
